case_id,audit_stratum,reviewer_label,reviewer_confidence,needs_second_review,review_date,reviewer_notes,source_notice_id,candidate_notice_id,gbm_candidate_notice_id,composite_candidate_notice_id,gbm_decision,composite_decision,buyer_name,buyer_key_type,buyer_n_sources,source_date,candidate_date,gap_months,source_cpv,category_label,duration_imputed,s_text,s_cpv,s_time,s_buyer,composite_score,gbm_score,top1_top2_margin,n_candidates_for_source,source_text,candidate_text,reason_code,rule_version,benchmark_version,failure_material_scope_mismatch,failure_administrative_version_or_rectificatif,failure_same_buyer_broad_digital_signal,failure_high_buyer_activity_ambiguity,failure_name_fallback_identity_risk,failure_high_cpv_false_security,failure_low_text_evidence,failure_small_margin_ambiguity,failure_method_disagreement_false_positive,n_failure_modes,failure_modes
AUDIT-071,gbm_small_margin,WRONG_LINK,HIGH,False,46240,The source is 'Informatisation de la gestion de formulaires réglementaires pour les DT-DICT-ATU' while the candidate is 'Prestations de mise à disposition avec hébergement d'une plateforme de dématérialisation des procédures de passation et exécution des …'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.,20-135543,21-143328,21-143328,21-143328,LINKED,LINKED,Département de la Vendée,NAME_FALLBACK,28,2020-11-04,2021-10-25,11.662286465177395,72212325.0,DIGITAL_ICT,True,0.0087144312748617,0.8,0.7645641699518178,0.6,0.494191093434156,0.8652454939523634,0.0013688129653964,3,Informatisation de la gestion de formulaires réglementaires pour les DT-DICT-ATU,Prestations de mise à disposition avec hébergement d'une plateforme de dématérialisation des procédures de passation et exécution des marchés publics,GBM_SMALL_MARGIN,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,True,True,True,True,True,False,7,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;HIGH_BUYER_ACTIVITY_AMBIGUITY;NAME_FALLBACK_IDENTITY_RISK;HIGH_CPV_FALSE_SECURITY;LOW_TEXT_EVIDENCE;SMALL_MARGIN_AMBIGUITY
AUDIT-072,gbm_small_margin,CORRECT_LINK,MEDIUM,True,46240,The later SETRAM notice repeats two source lots exactly: the bus air-conditioning service station and the extraction/sander/planer system. It is a credible reprocurement of those needs within a broader technical-equipment notice.,22-171933,24-43365,24-43365,24-43365,LINKED,LINKED,Le Mans Métropole - Communauté Urbaine,RAW_SIRET,30,2023-01-01,2024-04-14,15.407358738501973,39300000.0,DIGITAL_ICT,True,0.5576746382331395,1.0,0.2608409986859396,1.0,0.6603963730530836,0.8476345340916653,0.0424332019272886,9,Acquisition de matériels informatiques et techniques pour la Setram,Acquisition de matériels techniques et informatiques pour la SETRAM,GBM_SMALL_MARGIN,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-073,gbm_small_margin,WRONG_LINK,MEDIUM,True,46240,"The source is 'Prestations d'assistance au développement sous typo 3, et maintenance web et prestations complémentaires' while the candidate is 'acquisition, mise en place et maintenance d'une solution logicielle de gestion de relation clientèle'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.",19-176963,20-66280,20-66280,20-66280,LINKED,LINKED,Angers Loire Métropole,NAME_FALLBACK,61,2020-01-06,2020-05-28,4.697766097240473,72212224.0,DIGITAL_ICT,True,0.0335075139354508,0.8,0.7864651773981604,0.6,0.5083439242269479,0.8912071555441062,0.0450983338392401,6,"Prestations d'assistance au développement sous typo 3, et maintenance web et prestations complémentaires","acquisition, mise en place et maintenance d'une solution logicielle de gestion de relation clientèle",GBM_SMALL_MARGIN,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,True,True,True,True,True,False,7,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;HIGH_BUYER_ACTIVITY_AMBIGUITY;NAME_FALLBACK_IDENTITY_RISK;HIGH_CPV_FALSE_SECURITY;LOW_TEXT_EVIDENCE;SMALL_MARGIN_AMBIGUITY
AUDIT-074,gbm_small_margin,WRONG_LINK,MEDIUM,True,46240,The source is 'assistance à maîtrise d'ouvrage pour l'accompagnement dans le montage d'un projet i-site du programme investissement d'avenir 2 (pia 2…' while the candidate is 'Accord cadre pour l'assistance méthodologique d'accompagnement du changement'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.,15-173090,16-70203,16-70203,16-70203,LINKED,LINKED,Université de Nantes,NAME_FALLBACK,53,2015-11-16,2016-05-17,6.011826544021025,72224000.0,DIGITAL_ICT,True,0.065630527192823,1.0,0.6057818659658345,0.6,0.5344161510089467,0.9492056531169012,0.0280202360181862,10,assistance à maîtrise d'ouvrage pour l'accompagnement dans le montage d'un projet i-site du programme investissement d'avenir 2 (pia 2) Université à Nantes,Accord cadre pour l'assistance méthodologique d'accompagnement du changement,GBM_SMALL_MARGIN,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,True,True,True,True,True,False,7,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;HIGH_BUYER_ACTIVITY_AMBIGUITY;NAME_FALLBACK_IDENTITY_RISK;HIGH_CPV_FALSE_SECURITY;LOW_TEXT_EVIDENCE;SMALL_MARGIN_AMBIGUITY
AUDIT-075,rejected_composite_top_candidate,CORRECT_REJECTION,MEDIUM,False,46240,"The rejected candidate concerns Vendée Globe telecom/network infrastructure, not drifting-ice monitoring. The same-buyer later-notice search found no plausible ice-monitoring successor.",24-81192,24-82336,,,NOT_LINKED,NOT_LINKED,SAEM VENDEE - Vendée Globe,RAW_SIRET,7,2024-07-12,2024-07-14,0.0657030223390276,35631200.0,DIGITAL_ICT,False,0.347533536577847,0.0,0.3374945247481384,1.0,0.306010368989281,,0.306010368989281,1,Suivi des glaces dérivantes pour le Vendée Globe 2024-2025 avec un opérateur économique qui s'engage à être fournisseur officiel de la SAEM Vendée,"Mise à disposition , installation et maintenance d'infrastructrures réseaux et de services de télécommunication pour les villages du Vendée Globe 2024-2024",REJECTED_COMPOSITE_TOP_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-076,rejected_composite_top_candidate,CORRECT_REJECTION,MEDIUM,False,46240,"The rejected candidate is Centreon software maintenance, not a plasma-cutting machine. Later same-buyer machine procurements concern different equipment, so no plausible successor was identified.",18-178358,19-147471,,,NOT_LINKED,NOT_LINKED,Université d'Angers,NAME_FALLBACK,29,2018-12-20,2019-09-30,9.32982917214192,,DIGITAL_ICT,True,0.0262790972595909,0.1,0.9561979851073148,0.6,0.3382471803176856,,0.035065662626622,4,Acquisition et installation d'une machine de découpe plasma à commande numérique,Maintenance et assistance avec acquisition de licences pour le logiciel CENTREON,REJECTED_COMPOSITE_TOP_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-077,rejected_composite_top_candidate,CORRECT_REJECTION,MEDIUM,False,46240,The rejected candidate is time-management software. A later hypervision notice concerns the separate new Nantes hospital project rather than renewal of the source building system; no clear successor was identified.,17-71407,19-59985,,,NOT_LINKED,NOT_LINKED,CHU de Nantes,NAME_FALLBACK,70,2017-05-24,2019-04-17,22.766097240473066,48000000.0,DIGITAL_ICT,True,0.1838650329752147,0.2,0.5565045992115638,0.6,0.3234789113442161,,0.0137666950315387,5,"Fourniture, installation, mise en oeuvre et maintenance d'une solution de gestion globale (dite hypervision) du nouveau bâtiment du pôle de Médecine Physique et de Réadaptation","Fourniture, installation, paramétrage, intégration, déploiement et maintenance d'une solution de gestion informatisée du temps de travail pour l'HIPR et l'HISL",REJECTED_COMPOSITE_TOP_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-078,rejected_composite_top_candidate,CORRECT_REJECTION,MEDIUM,False,46240,"The rejected candidate is social-clause management software, not Jules Verne press monitoring. Later same-buyer notices did not reveal a plausible continuation of that monitoring need.",19-16942,19-158679,,,NOT_LINKED,NOT_LINKED,Nantes Métropole,NAME_FALLBACK,182,2019-02-03,2019-10-18,8.442838370565045,72318000.0,DIGITAL_ICT,True,0.0057956206738157,0.1,0.9014454664914586,0.6,0.3173898338587002,,9.781777857553742e-05,23,"Mission de veille de la presse écrite, audiovisuelle et du web sur le thème "" jules verne "" au profit du musée Jules Verne de Nantes métropole.",acquisition d'une solution logicielle de gestion des clauses sociales dans les marchés publics,REJECTED_COMPOSITE_TOP_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-079,rejected_composite_top_candidate,CORRECT_REJECTION,MEDIUM,False,46240,"The rejected candidate is video protection, not telephony-system renewal. The small same-buyer search set contained no plausible telephony successor.",22-139769,23-66268,,,NOT_LINKED,NOT_LINKED,Ville de Chemillé en Anjou,RAW_SIRET,2,2022-10-18,2023-05-17,6.931668856767411,32550000.0,DIGITAL_ICT,True,0.0923719680156867,0.2,0.5181778361804643,1.0,0.3218746478506065,,0.3218746478506065,1,Refonte du système de téléphonie,"Fourniture, installation et maintenance d'un système de vidéo-protection sur le territoire de la commune de Chemillé-en-Anjou",REJECTED_COMPOSITE_TOP_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-080,rejected_composite_top_candidate,CORRECT_REJECTION,MEDIUM,False,46240,"The rejected candidate is ADEME IT infrastructure, not the SaaS colloquium-management solution. No plausible same-buyer successor was found.",16-1046,16-93714,,,NOT_LINKED,NOT_LINKED,ADEME,NAME_FALLBACK,10,2016-01-18,2016-07-02,5.45335085413929,72212500.0,DIGITAL_ICT,True,0.0675629384665417,0.0,0.9123959702146298,0.6,0.311746021016947,,0.0898565473295271,2,Mise en oeuvre d'une solution de gestion des colloques en mode saas à Angers,Evolution de l'infrastructure informatique de l'ADEME à Angers,REJECTED_COMPOSITE_TOP_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-081,rejected_composite_top_candidate,CORRECT_REJECTION,MEDIUM,False,46240,"The rejected candidate is broad digital-transformation assistance, not AMO for acquiring road/building project-management software. No clear later successor was found.",19-90783,20-16042,,,NOT_LINKED,NOT_LINKED,DEPARTEMENT DE LA SARTHE,NAME_FALLBACK,52,2019-06-13,2020-01-31,7.621550591327201,,DIGITAL_ICT,True,0.1519325031478626,0.1,0.731712658782304,0.6,0.3261045407973279,,0.0009952051704951,9,Assistance à maitrise d'ouvrage en vue de l'acquisition d'un logiciel de conduite d'opération sur les domaines de l'ingénierie routière et bâtimentaire,ASSISTANCE A MAITRISE D'OUVRAGE RELATIVE À L'ACCOMPAGNEMENT À LA TRANSFORMATION NUMERIQUE DU DEPARTEMENT DE LA SARTHE,REJECTED_COMPOSITE_TOP_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-082,rejected_composite_top_candidate,CORRECT_REJECTION,MEDIUM,False,46240,"The rejected candidate is school PBX maintenance, not IT equipment for elected representatives. No same-buyer notice with the same beneficiary and equipment scope was found.",15-115319,16-85619,,,NOT_LINKED,NOT_LINKED,Conseil régional des Pays de la Loire,NAME_FALLBACK,70,2015-07-27,2016-06-13,10.578186596583445,30230000.0,DIGITAL_ICT,True,0.0216129944445124,0.0,0.9671484888304862,0.6,0.3093516702632009,,0.0002500142294533,10,équipement informatique des élus du conseil régional et membres du conseil économique social et environnemental à Nantes,Fourniture et maintenance des autocommutateurs des lycees publics de la région des pays de la Loire,REJECTED_COMPOSITE_TOP_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-083,rejected_composite_top_candidate,CORRECT_REJECTION,MEDIUM,False,46240,"The source is a Wi-Fi and mobile-device-management framework for schools; the rejected candidate is printing equipment. The later workstation-supply notice is also a different equipment need, so rejection is supported.",16-96174,17-56452,,,NOT_LINKED,NOT_LINKED,Conseil régional des Pays de la Loire,RAW_SIRET,85,2016-06-30,2017-04-23,9.756898817345595,48810000.0,DIGITAL_ICT,True,0.2011183683550453,0.0,0.6714848883048621,1.0,0.3382626510004813,,0.1201589065162962,4,SYSTEMES D'INFORMATION POUR LES LYCEES PUBLICS ET E.R.E.A DE LA REGION DES PAYS DE LA LOIRE,"Location, maintenance et entretien des matériels et logiciels d'impression pour les services de la Région Pays de la Loire",REJECTED_COMPOSITE_TOP_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-084,rejected_composite_top_candidate,CORRECT_REJECTION,MEDIUM,False,46240,"The source is a rectificatif for information-security policy support; the candidate concerns a decision-support information system. The pair is not a successor link, and the source rectificatif should be excluded from the survival base.",18-142763,19-8964,,,NOT_LINKED,NOT_LINKED,DEPARTEMENT DE LA SARTHE,NAME_FALLBACK,52,2018-10-11,2019-01-17,3.219448094612352,79311000.0,DIGITAL_ICT,True,0.1444620562708512,0.0,0.7098116513359615,0.6,0.2880146325287883,,0.0015620580640929,9,Accompagnement à l'élaboration et la mise en oeuvre de la politique de sécurité du système d'information du Département de la Sarthe,Prestations d'accompagnement à la mis en place d'un système d'information décisionnel,REJECTED_COMPOSITE_TOP_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-085,rejected_composite_top_candidate,CORRECT_REJECTION,MEDIUM,False,46240,"The rejected candidate is hospital hypervision, not a cellular-therapy activity-management system. No later same-buyer notice matched the UTCG software need.",23-42778,23-65504,,,NOT_LINKED,NOT_LINKED,CHU de Nantes,NAME_FALLBACK,70,2023-04-01,2023-05-14,1.4126149802890933,72212180.0,DIGITAL_ICT,True,0.0719951852347064,0.6,0.2334647393780113,0.6,0.3235644996766501,,0.0694842618425015,3,"Fourniture, Hébergement, Paramétrage, Intégration, Déploiement et Maintenance d'une Solution de Gestion des Activités de l'Unité de Thérapie Cellulaire et Génique (UTCG) du CHU de Nantes","Fourniture, installation et mise en oeuvre d'une solution d'Hypervision du nouvel ensemble hospitalo-universitaire dit 'Projet Ile de Nantes'",REJECTED_COMPOSITE_TOP_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-086,rejected_composite_top_candidate,CORRECT_REJECTION,MEDIUM,False,46240,"The rejected candidate is a DT-DICT request platform, not digital-school equipment. Later same-buyer notices did not show a plausible replacement for the school equipment procurement.",21-24367,22-94408,,,NOT_LINKED,NOT_LINKED,COMMUNE DE SAINT NAZAIRE,RAW_SIRET,19,2021-02-24,2022-07-06,16.327201051248355,30230000.0,DIGITAL_ICT,True,0.0221137089824776,0.0,0.8247919404292597,1.0,0.3139377832511821,,0.3139377832511821,1,Acquisition et maintenance des matériels de l'école numérique,Mise à disposition d'une solution de traitement des demandes et des réponses aux Dt-Dict-Atu sur une plateforme dématérialisée,REJECTED_COMPOSITE_TOP_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-087,rejected_far_below,CORRECT_REJECTION,MEDIUM,False,46240,"The rejected candidate is maintenance of physical security installations, not project-evaluation/expertise support. The objects are materially different and no plausible successor was found.",25-73236,26-23402,,,NOT_LINKED,NOT_LINKED,Nantes Université,RAW_SIRET,7,2025-07-01,2026-03-08,8.21287779237845,72224000.0,DIGITAL_ICT,False,0.0360269036393845,0.0,0.6386333771353483,1.0,0.2722677605576217,,0.0081577921985913,2,"Accord-cadre relatif aux prestations d’évaluation, d’expertise et d’appui au montage de projets pour Nantes Université","Prestations de maintenance des installations de surete, intrusion, telesurveillance, interphonie et acces automatiques de Nantes Universite",REJECTED_FAR_BELOW,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-088,rejected_far_below,MISSED_LINK,HIGH,False,46240,"The reviewed candidate is unrelated Microsoft support, but BOAMP notice 20-144067 from the same buyer, about 38 months later, is explicitly for maintenance, supply and installation of the tourist webcam fleet. That matches the source three-year webcam need and is a plausible missed successor.",17-135696,18-17886,,,NOT_LINKED,NOT_LINKED,Département de la Vendée,NAME_FALLBACK,28,2017-09-26,2018-02-07,4.402102496714849,72315200.0,DIGITAL_ICT,True,0.0333096023190449,0.2,0.3046430135786245,0.6,0.2078191142063218,,0.2078191142063218,1,"Fourniture, installation et maintenance de webcams sur des sites vendéens",Assistance technique et prestations d'experts sur l'environnement Microsoft,REJECTED_FAR_BELOW,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-089,rejected_far_below,CORRECT_REJECTION,MEDIUM,False,46240,"The rejected candidate is a public-procurement dematerialisation platform, not office, messaging and collaboration software. Later same-buyer notices covered other software functions.",21-152380,22-137807,,,NOT_LINKED,NOT_LINKED,GIE des EPL de Vendée,NAME_FALLBACK,13,2021-11-17,2022-10-14,10.873850197109066,48200000.0,DIGITAL_ICT,True,0.1438525131569435,0.0,0.1787122207621551,0.6,0.155026434795469,,0.155026434795469,1,Location de logiciels de bureautique et d'applications en ligne de messagerie électronique et de travail collaboratif,Mise à disposition d'une solution en ligne de dématérialisation des marchés publics et prestations associées,REJECTED_FAR_BELOW,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-090,rejected_far_below,CORRECT_REJECTION,MEDIUM,False,46240,"The rejected candidate is outdoor signage, not construction and maintenance of a transport-demand model. No plausible same-buyer successor was found.",23-23753,23-159290,,,NOT_LINKED,NOT_LINKED,Angers Loire Métropole,NAME_FALLBACK,61,2023-03-08,2023-12-02,8.83705650459921,72200000.0,DIGITAL_ICT,True,0.0119454358354715,0.0,0.0582566798072711,0.6,0.0787450724942328,,0.0787450724942328,1,"marché de construction, installation, et maintenance d'un modèle de déplacement sur le territoire d'angers loire métropole","fourniture et pose de signalétiques extérieures des espaces paysagers, naturels et urbains",REJECTED_FAR_BELOW,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-091,rejected_far_below,CORRECT_REJECTION,MEDIUM,False,46240,"The rejected candidate is a CNC machining centre, not a material-jet printer/UV-laser surface instrument. Later notices concern different laboratory or printing equipment.",19-54285,20-77272,,,NOT_LINKED,NOT_LINKED,Université du Maine,NAME_FALLBACK,8,2019-04-06,2020-06-16,14.35611038107753,31710000.0,DIGITAL_ICT,True,0.0510398373679267,0.0,0.3758212877792378,0.6,0.1718192650235838,,0.1718192650235838,1,Imprimante numérique par jet de matière / Appareil de fonctionnalisation de surface par UV laser,Centre d'usinage à commande numérique,REJECTED_FAR_BELOW,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-092,rejected_far_below,MISSED_LINK,HIGH,False,46240,"The reviewed candidate is training/consulting, but BOAMP notice 21-83144 from the same regional chamber is again for computer-equipment supply. It is a plausible successor to the 2018 computer-hardware notice and was missed by both rules.",18-103711,18-143391,,,NOT_LINKED,NOT_LINKED,CMAR Pays de La Loire,NAME_FALLBACK,9,2018-07-22,2018-10-14,2.759526938239159,30200000.0,DIGITAL_ICT,True,0.0066428210335422,0.0,0.13491020586947,0.6,0.0960525388291072,,0.0960525388291072,1,FOURNITURE DE MATERIELS INFORMATIQUES,Prestations de Conseil et de Formation pour les entreprises participant au dispositif régional CAPEA NUMERIQUE - CMAR PDL,REJECTED_FAR_BELOW,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-093,censored_no_candidate,CORRECT_REJECTION,MEDIUM,False,46240,"No candidate was generated. A same-buyer search found tourism information and advertising procurements, but none matched the conversational-marketing platform closely enough to be a plausible successor.",22-28144,,,,NO_CANDIDATE,NO_CANDIDATE,Vendée Expansion,RAW_SIRET,5,2022-02-23,,,72500000.0,DIGITAL_ICT,True,,,,,,,,0,Mise à disposition d'une plateforme de marketing conversationnel,,CENSORED_NO_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-094,censored_no_candidate,INSUFFICIENT_INFORMATION,LOW,True,46240,"No later same-buyer BOAMP notice was available by 2026-08-06, but the source was published only in December 2025. The follow-up is too short to decide whether the absence of a candidate is a correct rejection or simple right-censoring.",25-138044,,,,NO_CANDIDATE,NO_CANDIDATE,Ecole Nationale Supérieure d'Arts et Métiers,RAW_SIRET,8,2025-12-17,,,71631300.0,DIGITAL_ICT,False,,,,,,,,0,Vérification techniques réglementaire obligatoires dans les ERP,,CENSORED_NO_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-095,censored_no_candidate,CORRECT_REJECTION,MEDIUM,False,46240,"The only close later notice is 22-11286, an explicit rectificatif of the same video-protection procedure. A rectificatif is not a renewal, and no distinct successor was identified.",21-162413,,,,NO_CANDIDATE,NO_CANDIDATE,Ville d'Avrillé,NAME_FALLBACK,4,2021-12-10,,,32323500.0,DIGITAL_ICT,True,,,,,,,,0,"Travaux d'extension, de rénovation et d'entretien du dispositif de vidéoprotection de la ville d'Avrillé",,CENSORED_NO_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-096,censored_no_candidate,CORRECT_REJECTION,MEDIUM,False,46240,"No candidate was generated, and later same-buyer notices concern other water/sewer activities rather than underground-network detection and marking. No plausible successor was identified.",21-93672,,,,NO_CANDIDATE,NO_CANDIDATE,CA SAUMUR VAL DE LOIRE,NAME_FALLBACK,3,2021-07-06,,,32400000.0,DIGITAL_ICT,True,,,,,,,,0,Investigations complémentaires et Marquage des réseaux enterrés sur le territoire de la CASVL (49),,CENSORED_NO_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-097,censored_no_candidate,CORRECT_REJECTION,MEDIUM,False,46240,"No candidate was generated. The procurement is a one-off equipment purchase for a new headquarters, and the limited same-buyer search found no comparable later computer-equipment notice.",22-92531,,,,NO_CANDIDATE,NO_CANDIDATE,CC CHALLANS GOIS COMMUNAUTE,NAME_FALLBACK,1,2022-07-06,,,30230000.0,DIGITAL_ICT,True,,,,,,,,0,fourniture d'équipements informatiques pour le nouveau siège de challans gois communauté,,CENSORED_NO_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-098,censored_no_candidate,MISSED_LINK,HIGH,False,46240,"The algorithm produced no candidate, yet BOAMP notice 17-112686 from the same buyer repeats the source object verbatim 74 days later under a new market reference. This is a plausible reissued procedure and therefore a missed link.",17-71305,,,,NO_CANDIDATE,NO_CANDIDATE,SMICTOM DES PAYS DE VILAINE,NAME_FALLBACK,1,2017-05-22,,,48000000.0,DIGITAL_ICT,True,,,,,,,,0,Mise à disposition d'une solution de gestion et de facturation de la redevance incitative du service Déchets,,CENSORED_NO_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-099,censored_no_candidate,CORRECT_REJECTION,MEDIUM,False,46240,"No candidate was generated. The source is a broad four-lot, up-to-48-month IT-services framework; later notices found under the same buyer concern narrower systems such as messaging and do not establish a replacement of this framework.",21-22700,,,,NO_CANDIDATE,NO_CANDIDATE,Ministère des Affaires étrangères,RAW_SIRET,1,2021-02-19,,,72000000.0,DIGITAL_ICT,True,,,,,,,,0,Prestations intellectuelles informatiques pour les applications du Ministère de l'Europe et des Affaires Etrangères et ses opérateurs,,CENSORED_NO_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-100,censored_no_candidate,MISSED_LINK,HIGH,False,46240,"The algorithm produced no candidate, yet BOAMP notice 23-7811 from the same SIRET again procures electrical and IT-cabling works on the City of Alençon building stock. The later 25-4351 notice repeats the same need again. The 2023 notice is the earliest plausible missed successor.",20-130599,,,,NO_CANDIDATE,NO_CANDIDATE,Ville d'Alençon,NAME_FALLBACK,4,2020-10-23,,,45311100.0,DIGITAL_ICT,True,,,,,,,,0,"Numéro de la consultation : 1_2020047 Travaux d'électricité et de câblage informatique pour la réhabilitation, l'aménagement et/ou la construction de bâtiments de la Ville d'Alençon",,CENSORED_NO_CANDIDATE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
